Smiles,Title
C=CC(NC(C1=CC(C(F)(F)F)=CC=C1C)C1=NN=NN1CCCSC)C1CCC1,m_281630____20798054____21621082____20772948
C=CC(NC(C1=CC(C)=CO1)C1=NN=NN1CCNC(=O)OC(C)(C)C)C1CCC1,m_281630____20798054____21624030____20773140
C=CCCN1N=NN=C1C(NC(C=C)C1CCC1)C1=NN(C(C)(C)C)C(C2CC2)=C1,m_281630____20798054____21627100____28417812
C=CCCN1N=NN=C1C(NC(C=C)C1CCC1)C1=CC=NC(C2=CC=CC=N2)=N1,m_281630____20798054____21629560____28417812
CCN1N=C(C)C(C(NCCC2=C(C)SC(C)=C2)C2=NN=NN2CC2CCOC2)=N1,m_281630____20798056____21617518____20772950
CSCCN1N=NN=C1C(NCCC1=C(C)SC(C)=C1)C1=CC([N+](=O)[O-])=CC=C1C,m_281630____20798056____21619468____20772866
CC1=CC(CCNC(C2=CC(C(C)(C)C)=CC=N2)C2=NN=NN2CCCF)=C(C)S1,m_281630____20798056____21622540____25335380
CC1=CC(CCNC(C2=CC=C([N+](=O)[O-])C=C2C)C2=NN=NN2CC(C)C)=C(C)S1,m_281630____20798056____21624296____27246246
CC1=CC(CCNC(C2=C(C(C)C)N(C)N=C2)C2=NN=NN2CC(C)(C)C)=C(C)S1,m_281630____20798056____21626376____28417820
CSCCN1N=NN=C1C(NCCC1=C(C)SC(C)=C1)C1=CC(C(C)(C)C)=NN1C,m_281630____20798056____21629364____20772866
COC(=O)C1CC(N2N=NN=C2C(N[C@H]2CC[C@@H](C(F)(F)F)CC2)C2=CN=CS2)C1,m_281630____20798066____21549644____20773082
C=CCN1N=NN=C1C(N[C@H]1CC[C@@H](C(F)(F)F)CC1)C1=CC=C2C(=C1)N=CN2C,m_281630____20798066____21617934____20772824
CN1N=C2CCOCC2=C1C(N[C@H]1CC[C@@H](C(F)(F)F)CC1)C1=NN=NN1C1CC1,m_281630____20798066____21618504____20772826
CCCN1N=NN=C1C(/C=C/C1=CC=CC=C1OC)N[C@H]1CC[C@@H](C(F)(F)F)CC1,m_281630____20798066____21619000____20772830
FC(F)(F)[C@H]1CC[C@@H](NC2(C3=NN=NN3C3=CC=CC=C3)CCN3CCCC32)CC1,m_281630____20798066____21619564____20648558
CCCN1C=CC(C(N[C@H]2CC[C@@H](C(F)(F)F)CC2)C2=NN=NN2C2CCCC2)=C1,m_281630____20798066____21620472____20772868
CN1N=NN=C1C1(N[C@H]2CC[C@@H](C(F)(F)F)CC2)CC(S(=O)(=O)C2=CC=CC=C2)C1,m_281630____20798066____21621178____20614580
CC1=CC(C(N[C@H]2CC[C@@H](C(F)(F)F)CC2)C2=NN=NN2C)=CC(C)=C1OC(F)F,m_281630____20798066____21622158____20614580
CCCCN1N=NN=C1C(N[C@H]1CC[C@@H](C(F)(F)F)CC1)C1=NN(C(C)(C)C)N=N1,m_281630____20798066____21622738____20772844
CCN1N=NN=C1C(N[C@H]1CC[C@@H](C(F)(F)F)CC1)C1=CN=C(C2=CC=CS2)N=C1,m_281630____20798066____21623288____20648542
COCCCN1N=NN=C1C1(N[C@H]2CC[C@@H](C(F)(F)F)CC2)CCCC(C(C)C)C1,m_281630____20798066____21623974____20772946
CCC1=C(C(N[C@H]2CC[C@@H](C(F)(F)F)CC2)C2=NN=NN2C(C)C(=O)OC)SC=C1,m_281630____20798066____21624422____20772956
FC(F)(F)[C@H]1CC[C@@H](NC(C2=NOC=C2)C2=NN=NN2CSC2=CC=CC=C2)CC1,m_281630____20798066____21624958____25335408
CC1(C2=CC(C(N[C@H]3CC[C@@H](C(F)(F)F)CC3)C3=NN=NN3CCCF)=NO2)CC1,m_281630____20798066____21625582____25335380
C=CCCCN1N=NN=C1C(N[C@H]1CC[C@@H](C(F)(F)F)CC1)C1=CC(C(C)C)=NO1,m_281630____20798066____21626246____28417808
COC1=CC=CC=C1CN1N=NN=C1C(C)(N[C@H]1CC[C@@H](C(F)(F)F)CC1)C(C)C,m_281630____20798066____21626842____20773112
COC1(C(N[C@H]2CC[C@@H](C(F)(F)F)CC2)C2=NN=NN2CCSC)CCC(C)(C)C1,m_281630____20798066____21627892____20772866
CCN1N=NN=C1C1(N[C@H]2CC[C@@H](C(F)(F)F)CC2)CCN(C2=CC=CC=C2)CC1,m_281630____20798066____21628382____20648542
C=CCCCN1N=NN=C1C(N[C@H]1CC[C@@H](C(F)(F)F)CC1)C1=CC(C2CC2)=NO1,m_281630____20798066____21629140____28417808
CCOC(=O)C1=NC(C(N[C@H]2CC[C@@H](C(F)(F)F)CC2)C2=NN=NN2CC)=NN1C,m_281630____20798066____25333930____20648542
CC(C)=C=CC(C)(C)C(NCC1=C(F)C(C2CC2)=CC=C1)C1=NN=NN1CC(F)F,m_281630____20798068____21617404____20772852
CC1(N2N=NN=C2C(NCC2=C(F)C(C3CC3)=CC=C2)C2=CC(CF)=CC=C2)CC1,m_281630____20798068____21620736____20772840
COC(=O)CN1N=NN=C1C(NCC1=C(F)C(C2CC2)=CC=C1)C1=CN=C(OC)S1,m_281630____20798068____21623640____28417840
CC(C)CN1N=NN=C1C(NCC1=C(F)C(C2CC2)=CC=C1)[C@@H]1C[C@H]1C1=CC=CO1,m_281630____20798068____21627126____27246246
C=CCCCN1N=NN=C1C1(NCC2=C(F)C(C3CC3)=CC=C2)CC2(CC(C)C2)C1,m_281630____20798068____27246026____28417808
CCC(C)(C)N1N=NN=C1C1(NC2CC3(CCC3)C23CCC3)CCCC(O)CCC1,m_281630____20798072____21619420____20772906
COC(=O)CN1N=NN=C1C(NC1CC2(CCC2)C12CCC2)C1=CC=CC(F)=C1C,m_281630____20798072____21622466____28417840
COC(=O)CN1N=NN=C1C1(NC2CC3(CCC3)C23CCC3)CC(C[Si](C)(C)C)C1,m_281630____20798072____21624792____28417840
CCOCCN1N=NN=C1C(NC1CC2(CCC2)C12CCC2)C1=NOC2=C1CCC2,m_281630____20798072____21627620____20772944
C#CC1CC(NC2CC3(CCC3)C23CCC3)(C2=NN=NN2C2CCC(F)(F)CC2)C1,m_281630____20798072____27245848____20773092
COCC1(C(N[C@@H](C)C2=CC=C(C3=C(C)N=CS3)C=C2)C2=NN=NN2C(C)C)CC1,m_281630____20798080____21619384____20772828
CCCN1N=NN=C1C(COC(C)(C)C)N[C@@H](C)C1=CC=C(C2=C(C)N=CS2)C=C1,m_281630____20798080____21627044____20772830
C=CCCCN1N=NN=C1C(NCC1CCCOCC1)C1=NC=CC2=CC=CC=C12,m_281630____20798086____21618030____28417808
CC(C)N1N=NN=C1C(NCC1CCCOCC1)C1=CC=CC=C1N1CCOCC1,m_281630____20798086____21620618____20772828
C=C(C)CN1N=NN=C1C(NCC1CCCOCC1)C1=C2C=CC=CC2=NC(C)=C1,m_281630____20798086____21622836____20614582
CC1=CC=C([N+](=O)[O-])C(C)=C1C(NCC1CCCOCC1)C1=NN=NN1CC(C)C,m_281630____20798086____21624336____27246246
C=CCCN1N=NN=C1C1(NCC2CCCOCC2)CCC(C2=CC=CC=C2)CC1,m_281630____20798086____21626836____28417812
CCNC(=O)C1=CC=C(C(NCC2CCCOCC2)C2=NN=NN2CCC#N)C=C1,m_281630____20798086____21629192____27246250
COC(=O)C(C)N1N=NN=C1C1(NCC2CCCOCC2)CCC(C(C)(C)O)CC1,m_281630____20798086____27246082____20772956
CN1N=NN=C1C(NCC(F)=C1CCCCC1)C1=CC2=C(C=C1[N+](=O)[O-])OCCO2,m_281630____20798098____21617338____20614580
COC1=C(C)C=C(C)C=C1C(NCC(F)=C1CCCCC1)C1=NN=NN1C1(C)CC1,m_281630____20798098____21619312____20772840
CCC1=CC=C(C(NCC(F)=C2CCCCC2)C2=NN=NN2CC(=O)OC)C(F)=C1,m_281630____20798098____21621428____28417840
N#CCCN1N=NN=C1C1(NCC(F)=C2CCCCC2)CCC2(CC1)CNC(=O)C2,m_281630____20798098____21624140____27246250
COC(=O)CN1N=NN=C1C(NCC(F)=C1CCCCC1)C1=CN=C2COCCN12,m_281630____20798098____21626418____28417840
FC(CNC(C1=CC=C(OC(F)F)C(F)=C1)C1=NN=NN1C1CC1)=C1CCCCC1,m_281630____20798098____21628712____20772826
C=CCN1N=NN=C1C1(NCC(F)=C2CCCCC2)CN(C(=O)OC(C)(C)C)[C@H]1C,m_281630____20798098____27246058____20772824
CCCN1N=NN=C1C1(NCC2(OC)CCS(=O)(=O)CC2)CCCCC1CCCO,m_281630____20798100____21620522____20772830
CCC1=CN=CC=C1C(NCC1(OC)CCS(=O)(=O)CC1)C1=NN=NN1C(C)CC,m_281630____20798100____21624164____20772846
COC1(CNC2(C3=NN=NN3CC3CC3)CC3CCC(C2)N3C)CCS(=O)(=O)CC1,m_281630____20798100____21627826____20772842
CCOC1CCC1(NCC1(OC)CCS(=O)(=O)CC1)C1=NN=NN1CC1=CC=CO1,m_281630____20798100____27246096____25335414
CC(C)C1(C)CC(NC2CCCC(CC(N)=O)C2)(C2=NN=NN2C2CCCCC2)C1,m_281630____20798104____27246124____20648564
COC(=O)C1=CC(C)=CC(C(NCCC2=CC=NC(Cl)=C2)C2=NN=NN2C(C)C)=C1,m_281630____20798106____21618918____20772828
C=CCCCN1N=NN=C1C(NCCC1=CC=NC(Cl)=C1)C1=CN=C2N=CC=CN12,m_281630____20798106____21620992____28417808
COC1=CC=CC=C1C(NCCC1=CC=NC(Cl)=C1)C1=NN=NN1CC1=CC=CS1,m_281630____20798106____21623580____25335384
CC1=CC(C2CC2)=CC=C1C(NCCC1=CC=NC(Cl)=C1)C1=NN=NN1CCC#N,m_281630____20798106____21625636____27246250
CC(C)CN1N=NN=C1C(NCCC1=CC=NC(Cl)=C1)C1=CC=CC=C1OCC#N,m_281630____20798106____21628576____27246246
COC(=O)C1CC(N2N=NN=C2C2(NCCC3=CC=NC(Cl)=C3)CCC[C@H]2OC)C1,m_281630____20798106____27246112____20773082
CC1=CC(C)=C(C(NCC2=NN=C(CCO)S2)C2=NN=NN2C2CCOC2)C=C1C,m_281630____20798110____21622212____20772870
OCCC1=NN=C(CNC(C2=CC(F)=C(F)C(F)=C2)C2=NN=NN2C2CCOC2)S1,m_281630____20798110____21628694____20772870
C=CCCN1N=NN=C1C(NC(COC)C1=CC=NN1C)C1=C(C)C=CCC1(C)C,m_281630____20798112____21619238____28417812
COCC(NC(C1=C(C)N=C(Cl)S1)C1=NN=NN1C1CC(F)(F)C1)C1=CC=NN1C,m_281630____20798112____21623960____20772958
COCC(NC(C1=CNN=C1C1=CC(Cl)=CC=C1)C1=NN=NN1C)C1=CC=NN1C,m_281630____20798112____21629040____20614580
N#CCCN1N=NN=C1C(NC[C@]1(CO)C[C@H]1C1=CC=CC=C1F)C1=CC=CN=N1,m_281630____20798116____21619506____27246250
OCC1CCC(NC[C@]2(CO)C[C@H]2C2=CC=CC=C2F)(C2=NN=NN2CCCF)C1,m_281630____20798116____27245898____25335380
COC(=O)C(F)[C@H]1C[C@@H](NC(C2=CC(Cl)=CC=C2C)C2=NN=NN2CC(C)(C)C)C1,m_281630____20798122____21617788____28417820
COC(=O)C(F)[C@H]1C[C@@H](NC(C2=NN=NN2C2CCC2)C23CC(C(=O)OC)(C2)C3)C1,m_281630____20798122____21620754____20772836
COC(=O)C(F)[C@H]1C[C@@H](NC(C2=NN=NN2CCN2CCOCC2)C2(C)CCC2)C1,m_281630____20798122____21623962____20773084
CCC(CC)C(N[C@H]1C[C@@H](C(F)C(=O)OC)C1)C1=NN=NN1C1CCC(F)(F)CC1,m_281630____20798122____21627516____20773092
COC(=O)C(F)[C@H]1C[C@@H](NC2(C3=NN=NN3C3CCCC3)CCN3CCCC2C3)C1,m_281630____20798122____26233110____20772868
CC(CNC(C1=NN=NN1C1CCC(F)(F)CC1)C(C)(C)N(C)C)C1=CC=NC=C1,m_281630____20798128____21618166____20773092
CC(CNC1(C2=NN=NN2C2CCOC2)CC(C)(C)CC(C)(C)C1)C1=CC=NC=C1,m_281630____20798128____21620526____20772870
C=CCCN1N=NN=C1C(NCC(C)C1=CC=NC=C1)C1=C(Cl)C=CC(Cl)=C1OC,m_281630____20798128____21623388____28417812
CCCN1N=NN=C1C(NCC(C)C1=CC=NC=C1)C1=CC=C(C2=CN=CO2)C=C1,m_281630____20798128____21625414____20772830
CC(CNC(C1=CC=NN1C1=CC=CC=C1)C1=NN=NN1C(C)C)C1=CC=NC=C1,m_281630____20798128____21628344____20772828
C#CC1(C)CCC(NCC(C)C2=CC=NC=C2)(C2=NN=NN2C(C)C(=O)OC)CC1,m_281630____20798128____27245992____20772956
CCOC(=O)C1=NN(C)C(CNC2(C3=NN=NN3CCC3CC3)CC(C3CC3)C2)=N1,m_281630____20798130____27246090____25335386
CC(C)(C)CN1N=NN=C1C(NC(CF)C1=CC=C(C(F)(F)F)C=C1)C1(C)COC1,m_281630____20798134____21625266____28417820
C=C(C)CN1N=NN=C1C1(NCC2CCN3C=NN=C3C2)CCC2(CCCCC2)C1,m_281630____20798138____21617960____20614582
CC(C)CN1N=NN=C1C(NCC1CCN2C=NN=C2C1)C1=C(C(C)(C)C)OC=N1,m_281630____20798138____21620792____27246246
CC(C)CN1N=NN=C1C(NCC1CCN2C=NN=C2C1)C1=CC=C(C(C)C)C=C1,m_281630____20798138____21623554____27246246
O=CN1CCC(NCC2CCN3C=NN=C3C2)(C2=NN=NN2CCCC2CC2)CC1,m_281630____20798138____21626378____25335396
CCCCN1CCC(NCC2CCN3C=NN=C3C2)(C2=NN=NN2CC(C)C)CC1,m_281630____20798138____27022704____27246246
FCC(NC(C1=CC=CC(C2CC2)=C1)C1=NN=NN1C1COC1)C1=CC=CC=C1Br,m_281630____20798140____21621778____25335388
CCCN1N=NN=C1C(NCC1=CC=C(C)C=C1C1CC1)C1=CC=NN1CC(F)F,m_281630____20798148____21617542____20772830
CC1=CC=C(CNC(C2=NN=NN2C2=CC=CC=C2)C2(CC#N)CC2)C(C2CC2)=C1,m_281630____20798148____21620678____20648558
C=CCN1N=NN=C1C(NCC1=CC=C(C)C=C1C1CC1)C1=CN=CN1C(C)(C)C,m_281630____20798148____21623968____20772824
CCSCCCN1N=NN=C1C1(NCC2=CC=C(C)C=C2C2CC2)CCOC(C)C1,m_281630____20798148____21626584____25335404
C=CCCN1N=NN=C1C(C)(NCC1=CC=C(C)C=C1C1CC1)[C@H]1C[C@H]2CC[C@@H]1O2,m_281630____20798148____27245826____28417812
CCC1=CC=CC=C1N1N=NN=C1C(CC)(NC12CCC(OC)(CC1)CC2)C1CC1,m_281630____20798156____21618112____20772996
CCC(C)(C)N1N=NN=C1C1(NC23CCC(OC)(CC2)CC3)CC2(CCCCC2)C1,m_281630____20798156____21620378____20772906
CCOCCN1N=NN=C1C(NC12CCC(OC)(CC1)CC2)C1=CN(C2CC2)N=C1,m_281630____20798156____21622598____20772944
COC12CCC(NC(C3=CC=C(C)C(C)=N3)C3=NN=NN3CCC3CC3)(CC1)CC2,m_281630____20798156____21624204____25335386
COC12CCC(NC(C3=NC(CO)=CS3)C3=NN=NN3C3=CC=CC=C3)(CC1)CC2,m_281630____20798156____21626390____20648558
COC12CCC(NC(C3=C(C)C=C(Cl)C=C3C)C3=NN=NN3CC3CC3)(CC1)CC2,m_281630____20798156____21628710____20772842
COC12CCC(NC(C)(C3=NN=NN3CC3=CC=C(F)C=C3)C3CCO3)(CC1)CC2,m_281630____20798156____27245842____20773080
CC(C)N1N=NN=C1C(CCC(C)(F)F)NCC1(CNC(=O)OC(C)(C)C)COC1,m_281630____20798158____21625050____20772828
C=CCN1N=NN=C1C1(NC2CCC3=C2C=CC=C3C(=O)OC)CC2CCC(C1)O2,m_281630____20798164____21618380____20772824
COC(=O)C1=CC=CC2=C1CCC2NC(C1=NN=NN1CC(C)C)C1(SC)CCC1,m_281630____20798164____21620712____27246246
COC(=O)C1=CC=CC2=C1CCC2NC(C1=CC=C(C)O1)C1=NN=NN1CCCF,m_281630____20798164____21623558____25335380
C#CCCCC(C)(NC1CCC2=C1C=CC=C2C(=O)OC)C1=NN=NN1CCC#N,m_281630____20798164____21626414____27246250
CCCCN1N=NN=C1C1(NC2CCC3=C2C=CC=C3C(=O)OC)CC(OCC)C1,m_281630____20798164____21629412____20772844
OC[C@@H](F)CNC(CC12CC3CC(CC(C3)C1)C2)C1=NN=NN1C1=CC=C(F)C=C1,m_281630____20798168____21617402____20772974
CC(C)(C)OC(=O)CCCC(NC[C@H](F)CO)C1=NN=NN1C1CCC(F)(F)CC1,m_281630____20798168____21618218____20773092
CN1C=C(C(NC[C@H](F)CO)C2=NN=NN2C2CCOCC2)C(C2=CC=CN=C2)=N1,m_281630____20798168____21618648____25335412
CC1=C(C(NC[C@H](F)CO)C2=NN=NN2CCC2=CC(F)=CC=C2)C(C)(C)CC=C1,m_281630____20798168____21619238____20773124
CCC1=CC=CC=C1N1N=NN=C1C(NC[C@H](F)CO)C1=CC(Cl)=CC2=C1OCC2,m_281630____20798168____21619714____20772996
COC1=CC=C2C(=C1)C(C(NC[C@H](F)CO)C1=NN=NN1C1=CC=CC=C1)=CN2C,m_281630____20798168____21620588____20648558
CC(C)(C)OC(=O)N1CC2(CC2)C[C@H]1C(NC[C@H](F)CO)C1=NN=NN1C1COC1,m_281630____20798168____21621222____25335388
OC[C@@H](F)CNC(C1=CC(C2CC2)=NS1)C1=NN=NN1C1=CC=C2OCCOC2=C1,m_281630____20798168____21622116____20773132
COC1(C(NC[C@H](F)CO)C2=NN=NN2CCC2=CC(F)=CC=C2)CCCCCC1,m_281630____20798168____21622682____20773124
CCC1=CC=CC=C1N1N=NN=C1C(NC[C@H](F)CO)C1=CC=CC2=CC=CC=C12,m_281630____20798168____21623442____20772996
CN(C)C1=CC=NC=C1C(NC[C@H](F)CO)C1=NN=NN1C1=CC([N+](=O)[O-])=CC=C1,m_281630____20798168____21624088____20773116
CCCC(NC[C@H](F)CO)(C1=NN=NN1CC1=CC=C2C=CC=CC2=C1)C1CCC1,m_281630____20798168____21624552____20773170
CCC1=CC=CC(C)=C1N1N=NN=C1C(NC[C@H](F)CO)C1=C(F)C=C(F)C(Cl)=C1,m_281630____20798168____21625352____20773106
CC(NC[C@H](F)CO)(C1=NN=NN1CC1=CC=C2C=CC=CC2=C1)C1CC2(CC2)C1,m_281630____20798168____21626158____20773170
OC[C@@H](F)CNC(C1=CC=C(C2=CC(Cl)=CC=C2)O1)C1=NN=NN1C1CC(F)(F)C1,m_281630____20798168____21626872____20772958
CCC1=CC=CC(C)=C1N1N=NN=C1C(NC[C@H](F)CO)C1=NC=C(N(C)C)N=C1,m_281630____20798168____21627664____20773106
OC[C@@H](F)CNC(C1=CC=CC(C2=CC=NC=C2)=C1)C1=NN=NN1CC1=CC=CS1,m_281630____20798168____21628328____25335384
OC[C@@H](F)CNC(C1=CC=C(C(F)F)C=N1)C1=NN=NN1CCC1=CC(F)=CC=C1,m_281630____20798168____21628838____20773124
CN1C(=O)SC2=CC(C(NC[C@H](F)CO)C3=NN=NN3CC3CCOCC3)=CC=C21,m_281630____20798168____21629520____20772982
OC[C@@H](F)CNC1(C2=NN=NN2CCOCC2=CC=CC=C2)CC[C@H]2CCC[C@H]2C1,m_281630____20798168____25334022____20773134
COCCCN1N=NN=C1C(C)(N[C@H]1CC[C@H]1NC(=O)OC(C)(C)C)C1CCCC1,m_281630____20798170____21617768____20772946
CSCCN1N=NN=C1C1(N[C@H]2CC[C@H]2NC(=O)OC(C)(C)C)CC[C@H]2CO[C@@H]1O2,m_281630____20798170____21618986____20772866
C=CCN1N=NN=C1C(N[C@H]1CC[C@H]1NC(=O)OC(C)(C)C)C1=NN=C(C2CC2)S1,m_281630____20798170____21620894____20772824
COC(=O)N1CC(N[C@H]2CC[C@H]2NC(=O)OC(C)(C)C)(C2=NN=NN2CC(C)C)C1,m_281630____20798170____21622994____27246246
CN1N=NN=C1C(N[C@H]1CC[C@H]1NC(=O)OC(C)(C)C)C1=CC=C(SC(F)F)C=C1,m_281630____20798170____21624184____20614580
CSCCN1N=NN=C1C(N[C@H]1CC[C@H]1NC(=O)OC(C)(C)C)C1=C(C)SC(Cl)=C1,m_281630____20798170____21625872____20772866
CCC1=CC=CC=C1N1N=NN=C1C1(N[C@H]2CC[C@H]2NC(=O)OC(C)(C)C)CCC1,m_281630____20798170____21627952____20772996
CC(C)(O)CCC(C)(N[C@H]1CC[C@H]1NC(=O)OC(C)(C)C)C1=NN=NN1CCCF,m_281630____20798170____21629470____25335380
CC(NC1(C2=NN=NN2C2=CC=C(F)C=C2)CCC[C@@H](C)C1)C1=CC(Br)=NC=C1F,m_281630____20798172____21618730____20772974
CC(NC1(C2=NN=NN2CC2CC2)CC2(CCCNC2=O)C1)C1=CC(Br)=NC=C1F,m_281630____20798172____21627890____20772842
COC1=CC=CC(C(NCC(C(F)F)N2C=CC=N2)C2=NN=NN2CC(C)(C)C)=N1,m_281630____20798174____21619264____28417820
COC1=CC=CC=C1N1N=NN=C1C1(NCC(C(F)F)N2C=CC=N2)CCCCC1,m_281630____20798174____21623510____20773010
CC(C)(C)CN1N=NN=C1C(NCC(C(F)F)N1C=CC=N1)C1=NOC2=C1CCC2,m_281630____20798174____21627620____28417820
CCC1CCCC1(NCC(C(F)F)N1C=CC=N1)C1=NN=NN1CC1=CC=CC=C1,m_281630____20798174____27245864____20772962
CN1N=NC2=C(C(NCC3OCCC3(C)C)C3=NN=NN3CC(C)(C)C)C=CC=C21,m_281630____20798180____21618518____28417820
C=CCCN1N=NN=C1C(NCC1OCCC1(C)C)C1=C(C)N(CC(F)(F)F)N=C1,m_281630____20798180____21620856____28417812
CCC1=CC=CC=C1N1N=NN=C1C1(NCC2OCCC2(C)C)COCC(C)(C)C1,m_281630____20798180____21623040____20772996
CC(C)(C)OC(=O)NCCN1N=NN=C1C(NCC1OCCC1(C)C)C1=NOC=C1,m_281630____20798180____21624958____20773140
CN1C=C(C(NCC2OCCC2(C)C)C2=NN=NN2CCC#N)C(C2=CC=CS2)=N1,m_281630____20798180____21627340____27246250
COC(=O)[C@H]1CC[C@@H](N2N=NN=C2C(C)(CCC2CC2)NCC2OCCC2(C)C)C1,m_281630____20798180____21629318____25335432
C[C@@H]1N(C(=O)OC(C)(C)C)CC1(NCC1OCCC1(C)C)C1=NN=NN1CC(F)F,m_281630____20798180____27246058____20772852
CC1CC2(C1)CC(NC13CCCCC1OCC3)(C1=NN=NN1CC1=CC=CC=C1)C2,m_281630____20798182____27246026____20772962
CC(C)(C)CN1N=NN=C1C(C)(CC1C=CCC1)NCC1=C(Br)N2C=CC=CC2=N1,m_281630____20798184____21623972____28417820
CC1=CC=CC(C)=C1N1N=NN=C1C1(NCCN(C)C2=CC=CC=N2)C[C@H]2C[C@H]2C1,m_281630____20798186____21617990____20773002
CC(C)CN1N=NN=C1C(NCCN(C)C1=CC=CC=N1)C1=C(F)C=C(F)C=C1F,m_281630____20798186____21620544____27246246
CN(CCNC(C1=CC=NC=C1F)C1=NN=NN1C1CCCCC1)C1=CC=CC=N1,m_281630____20798186____21623162____20648564
CCC1=C(C(NCCN(C)C2=CC=CC=N2)C2=NN=NN2C2CCCC2)C=NN1C,m_281630____20798186____21625430____20772868
COC1=CC=C(Cl)C=C1C(NCCN(C)C1=CC=CC=N1)C1=NN=NN1CCC#N,m_281630____20798186____21628458____27246250
COC1CCC1(NCCN(C)C1=CC=CC=N1)C1=NN=NN1C1=C(C)C=CC=C1C,m_281630____20798186____27246032____20773002
CC1=CC=NC=C1C(NC1CC(COCC2=CC=CC=C2)C1)C1=NN=NN1C(C)C,m_281630____20798188____21625338____20772828
CC1=CC2CC(C1)CC(NCC1=CN3C=C(Cl)C=CC3=N1)(C1=NN=NN1C1CC1)C2,m_281630____20798190____21618362____20772826
COC1=CC=C(F)C(C(NCC2=CN3C=C(Cl)C=CC3=N2)C2=NN=NN2C2CC2)=C1,m_281630____20798190____21620586____20772826
FC1=CN=CC(C(NCC2=CN3C=C(Cl)C=CC3=N2)C2=NN=NN2C2CCCC2)=C1,m_281630____20798190____21623212____20772868
ClC1=CN2C=C(CNC(C3=NC=C(Cl)S3)C3=NN=NN3CC3=CC=CO3)N=C2C=C1,m_281630____20798190____21626198____25335414
C=CCCN1N=NN=C1C(C)(CC1CCC(=O)N1)NCC1=CN2C=C(Cl)C=CC2=N1,m_281630____20798190____21629134____28417812
CC(C)C1(C)CCC(NCC2=CN3C=C(Cl)C=CC3=N2)(C2=NN=NN2C(C)(C)C)C1,m_281630____20798190____27246116____20772848
CCC(C)N1N=NN=C1C(NCC1(OCCO)CCCC1)C1=NOC=C1C(C)(C)C,m_281630____20798192____21621982____20772846
N#CCCN1N=NN=C1C(NCC1(OCCO)CCCC1)C1=C(F)C=C(Cl)C(F)=C1,m_281630____20798192____21625350____27246250
CC(NCC1(OCCO)CCCC1)(C1=NN=NN1C1CC(F)(F)C1)C1CS(=O)(=O)C1,m_281630____20798192____27245844____20772958
C=CCCN1N=NN=C1C(CC)(CC)N[C@H]1CCCC[C@H]1CNC(=O)OC(C)(C)C,m_281630____20798194____21623562____28417812
CC1=CC(Br)=CC(C)=C1CCNC(C1=NN=NN1CCC#N)C(C)(C)N1CCCC1,m_281630____20798196____21622638____27246250
COC(=O)CN1C=C(CCNC2(C3=NN=NN3C3CCC3)CCC(C(C)C)C2)N=N1,m_281630____20798198____21622496____20772836
CCCN1N=NN=C1C(NC(C)C1=CN(C)C2=CC=C(C)C=C12)C1=CC=C(Cl)C=N1,m_281630____20798200____21623272____20772830
CC1=CC=C2C(=C1)C(C(C)NC1(C3=NN=NN3C(C)(C)C)C[C@H]3OCC[C@H]31)=CN2C,m_281630____20798200____27245946____20772848
CC1CC(NCCN2C=C(C3=CC=CC=C3)N=N2)(C2=NN=NN2CC2=CC=CO2)C1,m_281630____20798202____21622532____25335414
CO[C@@H]1CCCC1(NCCN1C=C(C2=CC=CC=C2)N=N1)C1=NN=NN1CC(F)F,m_281630____20798202____27246112____20772852
CSC1=CC=C(CNC2(C3=NN=NN3CCC#N)CCCCC2N2CCCCC2)S1,m_281630____20798208____21620428____27246250
CSC1=CC=C(CNC(C2=C3N=CC=CC3=CC(C)=C2)C2=NN=NN2CC(C)C)S1,m_281630____20798208____21624210____27246246
COC1=CC=CC(N2N=NN=C2C(NCC2=CC=C(SC)S2)C2=CC(C)=NN2C)=C1,m_281630____20798208____21628264____20773074
C#CC1(C)CC(NCC2=CC=C(SC)S2)(C2=NN=NN2CCC2=CC(F)=CC=C2)C1,m_281630____20798208____27246186____20773124
COC(=O)[C@H](CC(C)C)N1N=NN=C1C1(NCC2=C(C)SC=C2)CC[C@H]2CO[C@@H]1O2,m_281630____20798210____21618986____20773128
CC1=C(CNC2(C3=NN=NN3CC(C)C)CCN(C3=NC=C(Cl)C=N3)CC2)C=CS1,m_281630____20798210____21621136____27246246
CCOC(=O)CCN1N=NN=C1C(NCC1=C(C)SC=C1)C1=CC=CC2=C1SC=C2,m_281630____20798210____21623274____20772984
C=CCCCN1N=NN=C1C(NCC1=C(C)SC=C1)C1=CN=C(C2=CC=CC=C2)O1,m_281630____20798210____21625402____28417808
COC(=O)C(C)N1N=NN=C1C(NCC1=C(C)SC=C1)C1=C(C)N=C2C=CC=CN12,m_281630____20798210____21627804____20772956
COC(=O)C1(C)CC2(C1)CC(NCC1=C(C)SC=C1)(C1=NN=NN1CCCSC)C2,m_281630____20798210____25333936____20772948
CCOC(=O)CCN1N=NN=C1C(NC1(C)CC(C)C1)C1=CSC2=CC=C(F)C=C12,m_281630____20798214____21618232____20772984
COC(=O)C1=CC=C(C(NC2(C)CC(C)C2)C2=NN=NN2CCCC2CC2)C=C1F,m_281630____20798214____21620462____25335396
